script	type	refs	value
script_50eeb9595c6d6e1b	0	1	s_id01_affirmativenoactivit
script_50eeb9595c6d6e1b	0	1	s_id01_theambushwaseffectiv
script_50eeb9595c6d6e1b	0	1	s_id01_charliesstillmopping
script_50eeb9595c6d6e1b	0	1	s_id01_tellthemtohurryuplet
script_50eeb9595c6d6e1b	0	1	s_id01_copythat
script_50eeb9595c6d6e1b	0	1	s_icdf_youfoundherfarahkari
script_50eeb9595c6d6e1b	0	1	s_icdf_onlythebodyoftheharb
script_50eeb9595c6d6e1b	0	1	s_icdf_wastheshipsmanifesto
script_50eeb9595c6d6e1b	0	1	s_icdf_negative
script_50eeb9595c6d6e1b	0	1	s_icdf_thenwellhavetodothis
script_50eeb9595c6d6e1b	0	1	s_icdf_gotateamontheboatnow
script_50eeb9595c6d6e1b	0	1	cp_jup_chemical
script_50eeb9595c6d6e1b	0	1	s_icsc_anysignoftheulf
script_50eeb9595c6d6e1b	0	1	s_icsc_negative
script_50eeb9595c6d6e1b	0	1	s_icsc_thatcanchangegotword
script_50eeb9595c6d6e1b	0	1	s_icsc_ifulfstheretheyrenot
script_50eeb9595c6d6e1b	0	1	s_icsc_juststayalert
script_50eeb9595c6d6e1b	0	1	s_icsc_copythat
script_50eeb9595c6d6e1b	0	1	s_ichg_wefindthatpayloadwen
script_50eeb9595c6d6e1b	0	1	s_ichg_alphasquadsonit
script_50eeb9595c6d6e1b	0	1	s_ichg_fasterwefindthepaylo
script_50eeb9595c6d6e1b	0	1	s_ichg_illradiocharlieseeif
script_50eeb9595c6d6e1b	0	1	s_ichg_gotcheckinseveryfive
script_50eeb9595c6d6e1b	0	1	s_ichg_copythat
script_50eeb9595c6d6e1b	0	1	cp_jup_ranch
script_50eeb9595c6d6e1b	0	1	s_icsr_delta02toalpha01what
script_50eeb9595c6d6e1b	0	1	s_icsr_delta02perimeterclea
script_50eeb9595c6d6e1b	0	1	s_icsr_copykeepitlockeddown
script_50eeb9595c6d6e1b	0	1	s_icsr_isalphadonewiththebo
script_50eeb9595c6d6e1b	0	1	s_icsr_almostwillkeepyouupd
script_50eeb9595c6d6e1b	0	1	s_icsr_rogerthat
script_50eeb9595c6d6e1b	0	1	s_isr2_locatedanything
script_50eeb9595c6d6e1b	0	1	s_isr2_foundacouplecellsnea
script_50eeb9595c6d6e1b	0	1	s_isr2_ifanythingsurvivedwe
script_50eeb9595c6d6e1b	0	1	s_isr2_illdoanotherlooparou
script_50eeb9595c6d6e1b	0	1	s_isr2_reportbackinfive
script_50eeb9595c6d6e1b	0	1	s_isr2_copy
script_50eeb9595c6d6e1b	0	1	s_icdr_findanything
script_50eeb9595c6d6e1b	0	1	s_icdr_negativejustdebrisyo
script_50eeb9595c6d6e1b	0	1	s_icdr_notyet
script_50eeb9595c6d6e1b	0	1	s_icdr_searchteamsaremaking
script_50eeb9595c6d6e1b	0	1	s_icdr_thatjustleavesthecel
script_50eeb9595c6d6e1b	0	1	s_icdr_wefindanyfootagethat
script_50eeb9595c6d6e1b	0	1	s_icso_seeanyphonesoverther
script_50eeb9595c6d6e1b	0	1	s_icso_negativemovingontoth
script_50eeb9595c6d6e1b	0	1	s_icso_searchteamspulledthe
script_50eeb9595c6d6e1b	0	1	s_icso_goodanythingelsefrom
script_50eeb9595c6d6e1b	0	1	s_icso_tightenperimeter
script_50eeb9595c6d6e1b	0	1	s_icso_noonewillgetinoroutu
script_50eeb9595c6d6e1b	0	1	s_icut_notfindingmuchjustde
script_50eeb9595c6d6e1b	0	1	s_icut_keepsearchingbosswan
script_50eeb9595c6d6e1b	0	1	s_icut_phonescameras
script_50eeb9595c6d6e1b	0	1	s_icut_anythingthatsnotours
script_50eeb9595c6d6e1b	0	1	s_icut_roger
script_50eeb9595c6d6e1b	0	1	s_icut_wefindanythingthatim
script_50eeb9595c6d6e1b	0	1	cp_jup_resort
script_50eeb9595c6d6e1b	0	1	s_icst_weshoulddoanothersea
script_50eeb9595c6d6e1b	0	1	s_icst_romanovawantsanupdat
script_50eeb9595c6d6e1b	0	1	s_icst_everyfiveminutes
script_50eeb9595c6d6e1b	0	1	s_icst_sheknowswhatshesdoin
script_50eeb9595c6d6e1b	0	1	s_icst_tellcharlieanddeltat
script_50eeb9595c6d6e1b	0	1	s_icst_copythatrelaying
script_50eeb9595c6d6e1b	0	1	s_icor_romanovasbeengetting
script_50eeb9595c6d6e1b	0	1	s_icor_deltasmonitoringfori
script_50eeb9595c6d6e1b	0	1	s_icor_thingsaregettinghot
script_50eeb9595c6d6e1b	0	1	s_icor_wellneedtotightensec
script_50eeb9595c6d6e1b	0	1	s_icor_intruderslikelythen
script_50eeb9595c6d6e1b	0	1	s_icor_affirmativesweepthea
script_50eeb9595c6d6e1b	0	1	s_icsf_charlieanddeltasquad
script_50eeb9595c6d6e1b	0	1	s_icsf_romanovawantsupdates
script_50eeb9595c6d6e1b	0	1	s_icsf_copythatillletthemkn
script_50eeb9595c6d6e1b	0	1	s_icsf_anynewsfromtheothers
script_50eeb9595c6d6e1b	0	1	s_icsf_theyreclear
script_50eeb9595c6d6e1b	0	1	s_icsf_tellthemtocheckagain
script_50eeb9595c6d6e1b	0	1	cp_jup_dam
script_50eeb9595c6d6e1b	0	1	s_icsd_charlie04thisisalpha
script_50eeb9595c6d6e1b	0	1	s_icsd_payloadssetperimeter
script_50eeb9595c6d6e1b	0	1	s_icsd_checkitagaincantbeto
script_50eeb9595c6d6e1b	0	1	s_icsd_youveseenthechemical
script_50eeb9595c6d6e1b	0	1	s_icsd_lethalashelldontdrop
script_50eeb9595c6d6e1b	0	1	s_icsd_solidcopy
script_50eeb9595c6d6e1b	0	1	s_icpa_anyupdatesfromteam4
script_50eeb9595c6d6e1b	0	1	s_icpa_theirpayloadsalmosts
script_50eeb9595c6d6e1b	0	1	s_icpa_tellthemtohurryitup
script_50eeb9595c6d6e1b	0	1	s_icpa_copy
script_50eeb9595c6d6e1b	0	1	s_icpa_havethesnipersholdon
script_50eeb9595c6d6e1b	0	1	s_icpa_theyrealreadyinposit
script_50eeb9595c6d6e1b	0	1	s_id03_charlieteamsaysthepa
script_50eeb9595c6d6e1b	0	1	s_id03_tellthemtostayalertd
script_50eeb9595c6d6e1b	0	1	s_id03_copythat
script_50eeb9595c6d6e1b	0	1	s_id03_thenwegottamove
script_50eeb9595c6d6e1b	0	1	s_id03_jltvsarestandingby
script_50eeb9595c6d6e1b	0	1	s_id03_dontwanttobeanywhere
script_50eeb9595c6d6e1b	0	1	cp_jup_apt
script_50eeb9595c6d6e1b	0	1	s_ic47_delta04status
script_50eeb9595c6d6e1b	0	1	s_ic47_shipmentsnearlyready
script_50eeb9595c6d6e1b	0	1	s_ic47_notraces
script_50eeb9595c6d6e1b	0	1	s_ic47_wewereneverhere
script_50eeb9595c6d6e1b	0	1	s_ic47_illupdatenolanlethim
script_50eeb9595c6d6e1b	0	1	s_ic47_copythat
script_50eeb9595c6d6e1b	0	1	s_ic49_tangoandcharliedeplo
script_50eeb9595c6d6e1b	0	1	s_ic49_wheretheyheaded
script_50eeb9595c6d6e1b	0	1	s_ic49_easternurzikstan
script_50eeb9595c6d6e1b	0	1	s_ic49_whataboutus
script_50eeb9595c6d6e1b	0	1	s_ic49_willgetourdestinatio
script_50eeb9595c6d6e1b	0	1	s_ic49_solidcopy
script_50eeb9595c6d6e1b	0	1	s_ic48_pingdeltacommandwant
script_50eeb9595c6d6e1b	0	1	s_ic48_truckswerelatetheyre
script_50eeb9595c6d6e1b	0	1	s_ic48_nolansnotgoingtolike
script_50eeb9595c6d6e1b	0	1	s_ic48_illtellthemtopickupt
script_50eeb9595c6d6e1b	0	1	s_ic48_goodtheyreexpectingt
script_50eeb9595c6d6e1b	0	1	s_ic48_copythat
script_50eeb9595c6d6e1b	0	1	s_idrp_thisiscommand
script_50eeb9595c6d6e1b	0	1	s_idrp_whatisitbrother
script_50eeb9595c6d6e1b	0	31	AQS_L
script_50eeb9595c6d6e1b	0	2	s_idli_whathappened
script_50eeb9595c6d6e1b	0	1	s_idli_ididnthearyoubrother
script_50eeb9595c6d6e1b	0	2	s_idli_issomethingwrong
script_50eeb9595c6d6e1b	0	2	s_idli_didiloseyou
script_50eeb9595c6d6e1b	0	1	s_idli_canyouhearmebrother
script_50eeb9595c6d6e1b	0	2	s_idls_outhere
script_50eeb9595c6d6e1b	0	1	s_idls_commandout
script_50eeb9595c6d6e1b	0	1	s_idls_staysafebrotherout
script_50eeb9595c6d6e1b	0	5	s_idls_out
script_50eeb9595c6d6e1b	0	2	s_alip_resumeyourpatrolkeep
script_50eeb9595c6d6e1b	0	2	s_alip_getbacktoyourpatrolb
script_50eeb9595c6d6e1b	0	2	s_alip_returntoyourpatrolbu
script_50eeb9595c6d6e1b	0	2	s_alip_whatsyourstatus
script_50eeb9595c6d6e1b	0	2	s_aias_reportin
script_50eeb9595c6d6e1b	0	2	s_aias_haveyoufoundanything
script_50eeb9595c6d6e1b	0	2	s_aias_givemeanupdate
script_50eeb9595c6d6e1b	0	2	s_aias_whathaveyougot
script_50eeb9595c6d6e1b	0	2	s_cmho_findthem
script_50eeb9595c6d6e1b	0	2	s_cmho_searcheverywherefind
script_50eeb9595c6d6e1b	0	3	s_cmho_huntthemdown
script_50eeb9595c6d6e1b	0	2	s_cmho_cleartheperimeter
script_50eeb9595c6d6e1b	0	5	s_cmho_securetheperimeter
script_50eeb9595c6d6e1b	0	2	s_cmho_gettheperimeterclear
script_50eeb9595c6d6e1b	0	1	s_hnts_stayvigilantbrother
script_50eeb9595c6d6e1b	0	2	s_hnts_becarefuloutthere
script_50eeb9595c6d6e1b	0	1	s_aisg_copybesafebrother
script_50eeb9595c6d6e1b	0	2	s_aqhr_haveyoufoundanything
script_50eeb9595c6d6e1b	0	2	s_aqhr_whathaveyoufound
script_50eeb9595c6d6e1b	0	2	s_aqhr_whathaveyougot
script_50eeb9595c6d6e1b	0	2	s_aqhr_reportin
script_50eeb9595c6d6e1b	0	2	s_aqhr_givemesomething
script_50eeb9595c6d6e1b	0	3	s_aqhr_tellmeyouhavesomethi
script_50eeb9595c6d6e1b	0	2	s_aqhr_anenemyisintheareahu
script_50eeb9595c6d6e1b	0	2	s_aqhr_wehaveanenemyinsidet
script_50eeb9595c6d6e1b	0	1	s_aqhr_brotherstheresanenem
script_50eeb9595c6d6e1b	0	2	s_aqho_continuesweeping
script_50eeb9595c6d6e1b	0	5	s_aqho_keepsearchingthearea
script_50eeb9595c6d6e1b	0	2	s_aqho_searchtheareauntilyo
script_50eeb9595c6d6e1b	0	2	s_aqho_stayalert
script_50eeb9595c6d6e1b	0	2	s_aqho_keepyoureyesopen
script_50eeb9595c6d6e1b	0	1	s_aqho_stayfocusedbrother
script_50eeb9595c6d6e1b	0	1	s_aqho_guardyourselfbrother
script_50eeb9595c6d6e1b	0	2	s_aqho_donotunderestimateth
script_50eeb9595c6d6e1b	0	3	s_aqho_keepyourguardup
script_50eeb9595c6d6e1b	0	1	s_idcm_doyouhearmebrother
script_50eeb9595c6d6e1b	0	2	s_idcm_comein
script_50eeb9595c6d6e1b	0	1	s_idcm_thisiscommand
script_50eeb9595c6d6e1b	0	2	s_iinr_hesnotrespondingonra
script_50eeb9595c6d6e1b	0	5	s_iinr_icantreachhim
script_50eeb9595c6d6e1b	0	2	s_iinr_hesnotansweringhisra
script_50eeb9595c6d6e1b	0	4	s_iinr_hesnotresponding
script_50eeb9595c6d6e1b	0	2	s_iinr_canyougocheckitout
script_50eeb9595c6d6e1b	0	5	s_iinr_checkitoutmakesureno
script_50eeb9595c6d6e1b	0	2	s_iinr_seeifyoucanfindhimok
script_50eeb9595c6d6e1b	0	2	s_iinr_ineedyoucheckitout
script_50eeb9595c6d6e1b	0	2	s_iinr_patrolisntresponding
script_50eeb9595c6d6e1b	0	2	s_iinr_patroldidntcheckin
script_50eeb9595c6d6e1b	0	2	s_iinr_patrolisntansweringo
script_50eeb9595c6d6e1b	0	2	s_iinr_icantreachpatrol
script_50eeb9595c6d6e1b	0	5	inv_patrol_noresp
script_50eeb9595c6d6e1b	0	1	s_iinr_patrolisntresponding_01
script_50eeb9595c6d6e1b	0	1	s_iinr_patroldidntcheckin_01
script_50eeb9595c6d6e1b	0	1	s_iinr_patrolisntansweringo_01
script_50eeb9595c6d6e1b	0	1	s_iinr_icantreachpatrol_01
script_50eeb9595c6d6e1b	0	2	s_hpnr_patrolisntresponding
script_50eeb9595c6d6e1b	0	2	s_hpnr_patroldidntcheckin
script_50eeb9595c6d6e1b	0	2	s_hpnr_patrolisntansweringo
script_50eeb9595c6d6e1b	0	2	s_hpnr_icantreachpatrol
script_50eeb9595c6d6e1b	0	5	hunt_patrol_noresp
script_50eeb9595c6d6e1b	0	1	s_airp_brotherswemayhavecom
script_50eeb9595c6d6e1b	0	2	s_airp_allteamswemayhaveasi
script_50eeb9595c6d6e1b	0	2	s_airp_everyonetightenupwem
script_50eeb9595c6d6e1b	0	1	s_airp_brotherskeepyoureyes
script_50eeb9595c6d6e1b	0	1	s_wrpl_iftheyshowupagainyou
script_50eeb9595c6d6e1b	0	2	s_wrpl_ifyouseethemagainope
script_50eeb9595c6d6e1b	0	1	s_wrpl_iftheyshowbackupyour
script_50eeb9595c6d6e1b	0	2	s_wrpl_iftheyshowupagainsho
script_50eeb9595c6d6e1b	0	1	s_wrpl_ifyouseethemagainope_01
script_50eeb9595c6d6e1b	0	2	s_wrpl_iftheyreturnjustkill
script_50eeb9595c6d6e1b	0	5	warn_reply
script_50eeb9595c6d6e1b	0	2	s_chrp_givemeanupdatedoesan
script_50eeb9595c6d6e1b	0	4	s_chrp_talktomeguyswhatsthe
script_50eeb9595c6d6e1b	0	2	s_chrp_starttalkingguysiwan
script_50eeb9595c6d6e1b	0	2	s_chrp_reportinguyswhereare
script_50eeb9595c6d6e1b	0	5	s_irpr_status
script_50eeb9595c6d6e1b	0	5	s_irpr_report
script_50eeb9595c6d6e1b	0	2	s_irpr_anythingtoreport
script_50eeb9595c6d6e1b	0	5	s_irpr_gotanything
script_50eeb9595c6d6e1b	0	2	s_irpr_checkin
script_50eeb9595c6d6e1b	0	3	s_alms_multipleteamsarentre
script_50eeb9595c6d6e1b	0	2	s_alms_anothergroupisntresp
script_50eeb9595c6d6e1b	0	3	s_alms_wevelostcontactwitha
script_50eeb9595c6d6e1b	0	3	s_alms_anotherteamfailedtor
script_50eeb9595c6d6e1b	0	4	s_aior_searchthearea
script_50eeb9595c6d6e1b	0	1	s_aior_searcharound
script_50eeb9595c6d6e1b	0	1	s_aior_sweeptheperimeter
script_50eeb9595c6d6e1b	0	5	order_search_start
script_50eeb9595c6d6e1b	0	2	s_aior_reportwhatyoufind
script_50eeb9595c6d6e1b	0	2	s_aior_radioifyoufindanythi
script_50eeb9595c6d6e1b	0	2	s_aior_reportbackifyoufinds
script_50eeb9595c6d6e1b	0	3	c_posn_checkleft
script_50eeb9595c6d6e1b	0	3	c_posn_theyreflankingleft
script_50eeb9595c6d6e1b	0	4	c_posn_rightside
script_50eeb9595c6d6e1b	0	3	c_posn_theyreflankingright
script_50eeb9595c6d6e1b	0	3	c_posn_right
script_50eeb9595c6d6e1b	0	3	c_posn_checkright
script_50eeb9595c6d6e1b	0	3	c_posn_straightahead
script_50eeb9595c6d6e1b	0	3	c_posn_front
script_50eeb9595c6d6e1b	0	3	c_posn_deadahead
script_50eeb9595c6d6e1b	0	4	c_posn_behindus
script_50eeb9595c6d6e1b	0	4	c_posn_onoursix
script_50eeb9595c6d6e1b	0	4	c_posn_checkrear
script_50eeb9595c6d6e1b	0	3	c_posn_rear
script_50eeb9595c6d6e1b	0	3	c_posn_uptop
script_50eeb9595c6d6e1b	0	3	c_posn_checkhigh
script_50eeb9595c6d6e1b	0	3	c_ator_useaflashbang
script_50eeb9595c6d6e1b	0	3	c_ator_throwaflashbang
script_50eeb9595c6d6e1b	0	3	c_ator_tossaflashbang
script_50eeb9595c6d6e1b	0	3	c_ator_throwafrag
script_50eeb9595c6d6e1b	0	3	c_ator_tossafrag
script_50eeb9595c6d6e1b	0	3	c_ator_tossamolotov
script_50eeb9595c6d6e1b	0	2	c_ator_hitemwitharocket
script_50eeb9595c6d6e1b	0	3	c_ator_usearocket
script_50eeb9595c6d6e1b	0	2	c_ator_rocket
script_50eeb9595c6d6e1b	0	4	c_ator_engage
script_50eeb9595c6d6e1b	0	3	c_ator_giveemsome
script_50eeb9595c6d6e1b	0	3	c_ator_dumpem
script_50eeb9595c6d6e1b	0	4	c_ator_gohot
script_50eeb9595c6d6e1b	0	2	c_ator_fuckinshootem
script_50eeb9595c6d6e1b	0	3	c_ator_startsmokinem
script_50eeb9595c6d6e1b	0	3	c_atac_goinghot
script_50eeb9595c6d6e1b	0	4	c_atac_engaging
script_50eeb9595c6d6e1b	0	3	c_atac_openinup
script_50eeb9595c6d6e1b	0	3	c_atac_rocket
script_50eeb9595c6d6e1b	0	3	c_atac_rocket_01
script_50eeb9595c6d6e1b	0	3	c_atac_smokeout
script_50eeb9595c6d6e1b	0	3	c_atac_flashbangout
script_50eeb9595c6d6e1b	0	3	c_atac_throwingflashbang
script_50eeb9595c6d6e1b	0	4	c_atac_fragout
script_50eeb9595c6d6e1b	0	3	c_atac_throwingafrag
script_50eeb9595c6d6e1b	0	6	c_atac_throwingmolotov
script_50eeb9595c6d6e1b	0	5	c_atac_molotovout
script_50eeb9595c6d6e1b	0	3	c_tcac_impushingup
script_50eeb9595c6d6e1b	0	3	c_tcac_pushingforward
script_50eeb9595c6d6e1b	0	4	c_tcac_movingup
script_50eeb9595c6d6e1b	0	3	c_tcac_pushinup
script_50eeb9595c6d6e1b	0	3	c_tcac_covercover
script_50eeb9595c6d6e1b	0	5	c_tcac_reloading
script_50eeb9595c6d6e1b	0	3	c_tcac_changingmags
script_50eeb9595c6d6e1b	0	5	c_eata_flashincoming
script_50eeb9595c6d6e1b	0	3	c_eata_flash
script_50eeb9595c6d6e1b	0	3	c_eata_flashgrenade_01
script_50eeb9595c6d6e1b	0	3	c_eata_grenadeincoming
script_50eeb9595c6d6e1b	0	3	c_eata_molotovincoming
script_50eeb9595c6d6e1b	0	3	c_eata_molotov_01
script_50eeb9595c6d6e1b	0	3	c_eata_rpgincoming
script_50eeb9595c6d6e1b	0	3	c_eata_rpggetdown
script_50eeb9595c6d6e1b	0	3	c_eata_takingfire
script_50eeb9595c6d6e1b	0	6	c_eata_contact
script_50eeb9595c6d6e1b	0	3	c_eata_shadowsincontact
script_50eeb9595c6d6e1b	0	3	c_etca_onespushing
script_50eeb9595c6d6e1b	0	3	c_etca_gotonemovingup
script_50eeb9595c6d6e1b	0	3	c_etca_novisualontarget
script_50eeb9595c6d6e1b	0	3	c_etca_gotonetakingcover
script_50eeb9595c6d6e1b	0	3	c_etca_onesmovingtocover
script_50eeb9595c6d6e1b	0	3	c_etca_novisualontarget_01
script_50eeb9595c6d6e1b	0	2	c_etca_onesreloading_01
script_50eeb9595c6d6e1b	0	3	c_etca_oneschangingmags
script_50eeb9595c6d6e1b	0	3	c_etca_onesmovingleft
script_50eeb9595c6d6e1b	0	3	c_etca_leftflank
script_50eeb9595c6d6e1b	0	3	c_etca_guardleft
script_50eeb9595c6d6e1b	0	3	c_etca_guardright
script_50eeb9595c6d6e1b	0	3	c_etca_rightflank
script_50eeb9595c6d6e1b	0	3	c_etca_onesmovingright
script_50eeb9595c6d6e1b	0	3	c_etca_onesmovin
script_50eeb9595c6d6e1b	0	3	c_etca_thatonesmoving
script_50eeb9595c6d6e1b	0	3	c_etca_gotonemoving
script_50eeb9595c6d6e1b	0	3	c_ttca_theyremovingtocover
script_50eeb9595c6d6e1b	0	3	c_ttca_hesgoingforcover
script_50eeb9595c6d6e1b	0	2	c_ttca_hestakingcover
script_50eeb9595c6d6e1b	0	2	c_ttca_hesout
script_50eeb9595c6d6e1b	0	3	c_ttca_hesreloading
script_50eeb9595c6d6e1b	0	4	c_ttca_hesmoving
script_50eeb9595c6d6e1b	0	3	c_ttca_hesrunning
script_50eeb9595c6d6e1b	0	3	c_ttca_hescominguponyou
script_50eeb9595c6d6e1b	0	4	c_ttca_hesmovingup
script_50eeb9595c6d6e1b	0	3	c_enmy_visualonatarget
script_50eeb9595c6d6e1b	0	3	c_enmy_targetspotted
script_50eeb9595c6d6e1b	0	3	c_enmy_gotatarget
script_50eeb9595c6d6e1b	0	3	c_enmy_targets
script_50eeb9595c6d6e1b	0	2	c_enmy_targets_01
script_50eeb9595c6d6e1b	0	2	c_enmy_wegotbadguys
script_50eeb9595c6d6e1b	0	3	c_aqen_idontseeem
script_50eeb9595c6d6e1b	0	3	c_aqen_novisual
script_50eeb9595c6d6e1b	0	3	c_aqen_cantseehim
script_50eeb9595c6d6e1b	0	3	c_aqen_wherethefuckishe
script_50eeb9595c6d6e1b	0	3	c_aqen_gotavisual
script_50eeb9595c6d6e1b	0	3	c_aqen_targetacquired
script_50eeb9595c6d6e1b	0	2	c_aqen_iseehim
script_50eeb9595c6d6e1b	0	3	c_exco_onesintheopen_01
script_50eeb9595c6d6e1b	0	4	c_exco_gotoneintheopen
script_50eeb9595c6d6e1b	0	2	c_exco_hesintheopen
script_50eeb9595c6d6e1b	0	3	c_exco_theyreintheopen_01
script_50eeb9595c6d6e1b	0	3	c_exco_findcover
script_50eeb9595c6d6e1b	0	2	c_exco_hesbehindcover
script_50eeb9595c6d6e1b	0	2	c_exco_hesgotcover
script_50eeb9595c6d6e1b	0	3	c_exco_hestakingcover
script_50eeb9595c6d6e1b	0	2	c_firm_theyresemitrucksdown
script_50eeb9595c6d6e1b	0	2	c_firm_destroyedtheirsemitr
script_50eeb9595c6d6e1b	0	2	c_firm_enemysemitrucksdown
script_50eeb9595c6d6e1b	0	2	c_firm_ekia
script_50eeb9595c6d6e1b	0	4	c_firm_targetdown
script_50eeb9595c6d6e1b	0	2	c_firm_hesdone
script_50eeb9595c6d6e1b	0	2	c_firm_hesdown
script_50eeb9595c6d6e1b	0	2	c_firm_dumpedhim
script_50eeb9595c6d6e1b	0	3	c_firm_truckdestroyed
script_50eeb9595c6d6e1b	0	2	c_firm_theirtrucksdown
script_50eeb9595c6d6e1b	0	2	c_firm_enemytrucksdown
script_50eeb9595c6d6e1b	0	2	c_firm_helodown
script_50eeb9595c6d6e1b	0	3	c_firm_helodestroyed
script_50eeb9595c6d6e1b	0	2	c_firm_theirhelosdown
script_50eeb9595c6d6e1b	0	3	c_casu_weretakingheavies
script_50eeb9595c6d6e1b	0	3	c_casu_weregettingourassesk
script_50eeb9595c6d6e1b	0	3	c_casu_werelosingshooters
script_50eeb9595c6d6e1b	0	3	c_casu_weretakingcasualties
script_50eeb9595c6d6e1b	0	3	c_conf_copy
script_50eeb9595c6d6e1b	0	3	c_conf_check
script_50eeb9595c6d6e1b	0	4	c_conf_copythat
script_50eeb9595c6d6e1b	0	3	c_conf_goodcopy
script_50eeb9595c6d6e1b	0	3	c_conf_solidcopy
script_50eeb9595c6d6e1b	0	3	c_aqcp_solidcopy
script_50eeb9595c6d6e1b	0	3	c_pras_hellyeah
script_50eeb9595c6d6e1b	0	3	c_pras_niceone
script_50eeb9595c6d6e1b	0	3	c_pras_fuckina
script_50eeb9595c6d6e1b	0	3	c_pras_yeah
script_50eeb9595c6d6e1b	0	2	c_pras_getyousome
script_50eeb9595c6d6e1b	0	3	c_stat_ineedamag
script_50eeb9595c6d6e1b	0	3	c_stat_lowonammo
script_50eeb9595c6d6e1b	0	5	c_stat_lastmag
script_50eeb9595c6d6e1b	0	3	c_stat_needammo
script_50eeb9595c6d6e1b	0	3	c_stat_imwinchester
script_50eeb9595c6d6e1b	0	3	c_stat_imshot
script_50eeb9595c6d6e1b	0	3	c_stat_medic
script_50eeb9595c6d6e1b	0	3	c_stat_yougood
script_50eeb9595c6d6e1b	0	3	c_stat_youwounded
script_50eeb9595c6d6e1b	0	3	c_stat_youhit
script_50eeb9595c6d6e1b	0	3	c_stat_howsyourammo
script_50eeb9595c6d6e1b	0	3	c_stat_checkyourammo
script_50eeb9595c6d6e1b	0	3	c_stat_whatsyourroundcount
script_50eeb9595c6d6e1b	0	3	c_stat_youokay
script_50eeb9595c6d6e1b	0	3	c_stat_whatsyourstatus
script_50eeb9595c6d6e1b	0	3	c_stat_status
script_50eeb9595c6d6e1b	0	3	c_stat_itookaround
script_50eeb9595c6d6e1b	0	3	c_stat_yeahroundhittheplate
script_50eeb9595c6d6e1b	0	3	c_stat_almostout
script_50eeb9595c6d6e1b	0	3	c_stat_imsolid
script_50eeb9595c6d6e1b	0	3	c_stat_goodtogo
script_50eeb9595c6d6e1b	0	3	c_stat_goodhere
script_50eeb9595c6d6e1b	0	3	c_aens_igothim
script_50eeb9595c6d6e1b	0	3	c_aens_clippedhim
script_50eeb9595c6d6e1b	0	3	c_aens_hitone
script_50eeb9595c6d6e1b	0	2	c_tast_wheresheat
script_50eeb9595c6d6e1b	0	3	c_tast_doesanyonehaveavisua
script_50eeb9595c6d6e1b	0	3	c_tast_wherethefuckretheyat
script_50eeb9595c6d6e1b	0	3	c_tast_yougethim
script_50eeb9595c6d6e1b	0	3	c_tast_youhithim
script_50eeb9595c6d6e1b	0	3	c_tast_youdrophim
script_50eeb9595c6d6e1b	0	2	c_tast_heshit
script_50eeb9595c6d6e1b	0	2	c_tast_heswounded
script_50eeb9595c6d6e1b	0	3	c_tast_hesbleeding
script_50eeb9595c6d6e1b	0	3	c_tast_hegotaway
script_50eeb9595c6d6e1b	0	3	c_tast_heranoff
script_50eeb9595c6d6e1b	0	3	c_tast_hesfallingback
script_50eeb9595c6d6e1b	0	3	c_atas_woundedhim
script_50eeb9595c6d6e1b	0	4	c_atas_ihithim
script_50eeb9595c6d6e1b	0	3	c_atas_itaggedem
script_50eeb9595c6d6e1b	0	3	c_enws_shotgunwatchout
script_50eeb9595c6d6e1b	0	4	c_enws_onesgotashotgun
script_50eeb9595c6d6e1b	0	3	c_enws_thatsasniper
script_50eeb9595c6d6e1b	0	3	c_enws_sniper
script_50eeb9595c6d6e1b	0	3	c_enws_enemysniper
script_50eeb9595c6d6e1b	0	3	c_enws_enemymachinegunner
script_50eeb9595c6d6e1b	0	3	c_enws_lmg
script_50eeb9595c6d6e1b	0	3	c_enws_machinegun
script_50eeb9595c6d6e1b	0	3	c_taws_theyreusingamachineg
script_50eeb9595c6d6e1b	0	4	c_taws_hesgotamachinegun
script_50eeb9595c6d6e1b	0	3	c_taws_machinegunner
script_50eeb9595c6d6e1b	0	3	c_taws_theyvegotashotgun
script_50eeb9595c6d6e1b	0	3	c_taws_hesgotashotgun
script_50eeb9595c6d6e1b	0	3	c_taws_hessnipingus
script_50eeb9595c6d6e1b	0	3	c_taws_hesasniper
script_50eeb9595c6d6e1b	0	3	c_chck_checkyourfire
script_50eeb9595c6d6e1b	0	4	c_chck_watchyourfire
script_50eeb9595c6d6e1b	0	3	c_chck_blueblue
script_50eeb9595c6d6e1b	0	3	c_chck_checkfirecheckfire
script_50eeb9595c6d6e1b	0	3	c_tcor_igotyoumove
script_50eeb9595c6d6e1b	0	3	c_tcor_go
script_50eeb9595c6d6e1b	0	3	c_tcor_moveupgo
script_50eeb9595c6d6e1b	0	3	c_tcor_pushup
script_50eeb9595c6d6e1b	0	3	c_tcor_pushforward
script_50eeb9595c6d6e1b	0	3	c_tcor_ineedcoverfire
script_50eeb9595c6d6e1b	0	3	c_tcor_coverme_01
script_50eeb9595c6d6e1b	0	3	c_canm_wegotacasualty
script_50eeb9595c6d6e1b	0	2	c_canm_shadowdown
script_50eeb9595c6d6e1b	0	2	c_canm_wehaveashadowdown
script_50eeb9595c6d6e1b	0	3	c_canm_wevegotwounded
script_50eeb9595c6d6e1b	0	3	c_canm_mandown
